doc_id	seg_id	sys	ref	hyp
PDA_CMN_20061218.0291-S1	6	agile	Some of them can enter the air force gaming team as special talents.	Some of them can enter the game of the Air Force as a special talent.
PDA_CMN_20061218.0291-S1	6	nightingale	Some of them can enter the air force gaming team as special talents.	Some of them may serve as a special talent into the air force regiment of the game.
PDA_CMN_20061218.0291-S1	7	rosetta	Furthemore, some famous players can also remain in their teams as instructors or become TV commentators for games.	In addition, some famous players will also be able to stay in the Games means coach or the television game instructors.
PDA_CMN_20061218.0291-S1	7	agile	Furthemore, some famous players can also remain in their teams as instructors or become TV commentators for games.	In addition, some famous players can stay in the game as a coach or to the game.
PDA_CMN_20061218.0291-S1	7	nightingale	Furthemore, some famous players can also remain in their teams as instructors or become TV commentators for games.	In addition, some well-known athletes can stay tour of the game, when the coach or to the TV station the game.
PDA_CMN_20061218.0291-S1	8	rosetta	Still some others can receive further professional game training in universities and later be employed as technical consultants by large game manufacturers, etc.	also some people are available at the University of the game professional studies, was employed as a technical adviser to the big game.
PDA_CMN_20061218.0291-S1	8	agile	Still some others can receive further professional game training in universities and later be employed as technical consultants by large game manufacturers, etc.	Some people can go to university, professional training, was appointed as big game manufacturers such as the technical.
PDA_CMN_20061218.0291-S1	8	nightingale	Still some others can receive further professional game training in universities and later be employed as technical consultants by large game manufacturers, etc.	Some people can go to university in the game of professional studies, and later was hired as a big game manufacturers of technical adviser.
PDA_CMN_20061218.0291-S1	1	agile	Not all gamers will become professional players.	Not all gamers will become a professional player.
PDA_CMN_20061218.0291-S1	5	rosetta	But presently the future outlook for retired players is also quite good.	Some of them may enter the air force as a special talent.
PDA_CMN_20061218.0291-S1	5	agile	But presently the future outlook for retired players is also quite good.	But the future of the retired athletes are also good.
PDA_CMN_20061218.0291-S1	5	nightingale	But presently the future outlook for retired players is also quite good.	At present, but after the retired athletes are also good in the future.
XIN_CMN_20061130.0267-S1	6	nightingale	He welcomed more Egyptians to visit China and to understand Chinese culture.	He welcomed more Egyptians went to China, and understanding of Chinese culture.
XIN_CMN_20061130.0267-S1	7	rosetta	Many Egyptian students who attended the exhibition obtained brochures from booths set up by Peking University, Fudan University, Beijing University of Science and Engineering, and others, as well as inquired about the details of those schools.	The exhibition of Egyptian students in Beijing University, Fudan University, Beijing University of Science and Engineering, and at the information and asked about the details of these institutions.
XIN_CMN_20061130.0267-S1	7	agile	Many Egyptian students who attended the exhibition obtained brochures from booths set up by Peking University, Fudan University, Beijing University of Science and Engineering, and others, as well as inquired about the details of those schools.	Visitors to the exhibition of Egyptian students at Beijing University, Fudan University, and other materials, inquired about the details of these institutions.
XIN_CMN_20061130.0267-S1	7	nightingale	Many Egyptian students who attended the exhibition obtained brochures from booths set up by Peking University, Fudan University, Beijing University of Science and Engineering, and others, as well as inquired about the details of those schools.	The exhibition of Egyptian students at Beijing University, Fudan University, the Beijing Institute of Technology, materials, such as stall inquired about the details of these institutions.
XIN_CMN_20061130.0267-S1	2	rosetta	The head of the Chinese college delegation, deputy secretary general of the China National Overseas Fund Committee, Li Jianmin, said in his speech that along with the development of Sino-Egyptian relations, the friendship between the two countries has continuously deepened and enhanced cooperation in areas like politics, economics, education, and so on.	China's colleges and universities, head of the Chinese delegation and China National Overseas Study Fund Commission deputy secretary-general of the Li said in his speech, with the development of bilateral relations and friendship between the two countries is continuously deepening, the political, economic, educational and other fields has been deepening.
XIN_CMN_20061130.0267-S1	2	nightingale	The head of the Chinese college delegation, deputy secretary general of the China National Overseas Fund Committee, Li Jianmin, said in his speech that along with the development of Sino-Egyptian relations, the friendship between the two countries has continuously deepened and enhanced cooperation in areas like politics, economics, education, and so on.	China's colleges and universities, head of the delegation of the China National Overseas Study Fund Committee Deputy Secretary General Li Jianmin said in his speech, along with the development of the relations between China and Egypt, constantly deepening friendship between the two countries in political, economic, educational and other fields has been deepening.
XIN_CMN_20061130.0267-S1	8	rosetta	It is reported that this &quot;China Education Exhibition&quot; also held a publicity campaign on the 29th at Suez Canal University in Ismailia Province, 120 kilometers northeast of Cairo, where the turnout was said to be overwhelming.	It is learnt that the exhibition "China" in the 29th Cairo from 120 kilometres north of Ismailia promotional activities at the University of Suez Canal, visitors very well.
XIN_CMN_20061130.0267-S1	8	agile	It is reported that this &quot;China Education Exhibition&quot; also held a publicity campaign on the 29th at Suez Canal University in Ismailia Province, 120 kilometers northeast of Cairo, where the turnout was said to be overwhelming.	It is learned that the "China Education Exhibition" on the 29th in the province of Ismailia, 120 kilometers northeast of Cairo University held activities of the Suez Canal, visitors are very enthusiastic.
XIN_CMN_20061130.0267-S1	8	nightingale	It is reported that this &quot;China Education Exhibition&quot; also held a publicity campaign on the 29th at Suez Canal University in Ismailia Province, 120 kilometers northeast of Cairo, where the turnout was said to be overwhelming.	It has been learned that the " China Education Exhibition " 29th, also in Cairo 120 kilometers northeast from the Ismailia province Suez Canal University held a promotional activities, visitors are very enthusiastic.
GMW_CMN_20061219.0245-S1	6	rosetta	After conducting follow-up comparison of the conditions of these patients, the researchers found that the rate of breast cancer recurrence for people in Group A was 24% lower than that of the people in Group B.	researchers tracking the status of these patients in contrast, after the discovery of a group of breast cancer incidence lower than B group of 24 per cent.
GMW_CMN_20061219.0245-S1	6	agile	After conducting follow-up comparison of the conditions of these patients, the researchers found that the rate of breast cancer recurrence for people in Group A was 24% lower than that of the people in Group B.	In contrast to these patients, researchers found a group of breast cancer relapse rate 24 percent lower than the B Group.
GMW_CMN_20061219.0245-S1	6	nightingale	After conducting follow-up comparison of the conditions of these patients, the researchers found that the rate of breast cancer recurrence for people in Group A was 24% lower than that of the people in Group B.	Scientific research personnel in the conduct of these patients, in contrast, after the discovery of a group of people with breast cancer relapse rate was lower than the Group B 24%.
GMW_CMN_20061219.0245-S1	4	rosetta	Yet the researchers did not make any special request to women in Group B.	The B group of women, the researchers have no special requirements.
GMW_CMN_20061219.0245-S1	4	agile	Yet the researchers did not make any special request to women in Group B.	In Group B for women, the researchers have no special requirements.
GMW_CMN_20061219.0245-S1	4	nightingale	Yet the researchers did not make any special request to women in Group B.	But the Group B of the women, scientific and technological personnel, there was no special demands.
GMW_CMN_20061219.0245-S1	3	rosetta	The researchers gave people in Group A regular lessons about reducing fat intake, requiring them to record their daily fat intake so as to make them conscientiously reduce their fat intake.	Researchers on a regular basis to educate the reduce the fat intake of knowledge, they recorded the intake of fat per day, the purpose is to allow them to reduce fat intake.
GMW_CMN_20061219.0245-S1	3	agile	The researchers gave people in Group A regular lessons about reducing fat intake, requiring them to record their daily fat intake so as to make them conscientiously reduce their fat intake.	Research on a group of people with the relevant knowledge of reducing fat intake, they record daily fat intake, the purpose is to let them to reduce fat intake.
GMW_CMN_20061219.0245-S1	3	nightingale	The researchers gave people in Group A regular lessons about reducing fat intake, requiring them to record their daily fat intake so as to make them conscientiously reduce their fat intake.	To the researchers of a group of people on a regular basis with relevant knowledge to reduce the fat intake, they will be daily fat intake recorded, with the aim of allowing them to reduce their fat intake conscious.
GMW_CMN_20061219.0245-S1	2	rosetta	Researchers at the University of California, USA, randomly divided 2,437 early-stage breast cancer women patients into Group A and Group B.	The United States, University of California researchers randomly at risk 2437 of early breast cancer women divided into two groups.
GMW_CMN_20061219.0245-S1	2	agile	Researchers at the University of California, USA, randomly divided 2,437 early-stage breast cancer women patients into Group A and Group B.	Researchers at the University of California in the United States, women with early breast cancer patients will be divided into two groups.
GMW_CMN_20061219.0245-S1	2	nightingale	Researchers at the University of California, USA, randomly divided 2,437 early-stage breast cancer women patients into Group A and Group B.	The US at the University of California researchers randomly 2437 early breast cancer patients are divided into AB groups of women.
GMW_CMN_20061219.0245-S1	5	rosetta	At the start of the study, the average weight of women in both groups was the same. However, five years later, because people in Group A conscientiously reduced their fat intake, their average individual weight was six pounds (about 2.72 kg) less than that of people in Group B.	Two group of women in the study at the beginning of the average weight, but five years later, the initiative to reduce the intake of fats, their average weight reduction more than Group B average weight of six pounds (about 2.72 kilograms).
GMW_CMN_20061219.0245-S1	5	agile	At the start of the study, the average weight of women in both groups was the same. However, five years later, because people in Group A conscientiously reduced their fat intake, their average individual weight was six pounds (about 2.72 kg) less than that of people in Group B.	Two women at the beginning of the study, like the average weight, but five years later, a group of people to reduce fat intake, their average weight than the average weight of Group B 6 pounds (about 2.72 kg).
GMW_CMN_20061219.0245-S1	5	nightingale	At the start of the study, the average weight of women in both groups was the same. However, five years later, because people in Group A conscientiously reduced their fat intake, their average individual weight was six pounds (about 2.72 kg) less than that of people in Group B.	Two women at the beginning of the study, when the average weight, but five years later, a group of people due to reduce the fat intake of fat, and their average weight than the B group of individuals average weight reduction of six pounds (about 2.72 kilograms).
XIN_CMN_20061219.0035-S1	6	rosetta	The book also includes the present international ABC Principle for preventing AIDS; that is, &quot;Abstinence&quot;, meaning not to engage in sex acts; &quot;Being Faithful&quot;, meaning that both husband and wife or both parties in a sexual relationship are faithful to each other; and &quot;Condoms&quot;, meaning to correctly use high quality condoms during sex acts.	In the book also introduced the current international principles on the ABC of AIDS prevention, "abstinence, not sexual activity;" loyalty, both or the partnership between the two, condoms, sex in the proper use of high quality condoms.
XIN_CMN_20061219.0035-S1	6	agile	The book also includes the present international ABC Principle for preventing AIDS; that is, &quot;Abstinence&quot;, meaning not to engage in sex acts; &quot;Being Faithful&quot;, meaning that both husband and wife or both parties in a sexual relationship are faithful to each other; and &quot;Condoms&quot;, meaning to correctly use high quality condoms during sex acts.	The book also introduced the principle of ABC International AIDS Prevention, namely "abstinence," not engaging in sexual activities, "and" husband and wife or partnership between the two sides, mutual loyalty; "use" Condoms, high-quality condoms.
XIN_CMN_20061219.0035-S1	6	nightingale	The book also includes the present international ABC Principle for preventing AIDS; that is, &quot;Abstinence&quot;, meaning not to engage in sex acts; &quot;Being Faithful&quot;, meaning that both husband and wife or both parties in a sexual relationship are faithful to each other; and &quot;Condoms&quot;, meaning to correctly use high quality condoms during sex acts.	The book also introduced the current international AIDS prevention ABC principles, namely, " abstinence, " which does not carry out the sexual activities; " loyalty ", the husband and wife or sexual partners partnership relations between the two sides each other mutual loyalty condoms, ", in the correct use of high quality of condoms.
XIN_CMN_20061219.0035-S1	4	rosetta	The textbook uses vivid cases to tell middle school students the details of avoiding contraction of the AIDS virus.	The reader through vivid details of the students told to avoid HIV infection cases
XIN_CMN_20061219.0035-S1	4	agile	The textbook uses vivid cases to tell middle school students the details of avoiding contraction of the AIDS virus.	The reader through the details of the students to avoid the AIDS virus.
XIN_CMN_20061219.0035-S1	4	nightingale	The textbook uses vivid cases to tell middle school students the details of avoiding contraction of the AIDS virus.	The reader through vivid case told the students to avoid infected with HIV AIDS in the details.
XIN_CMN_20061219.0035-S1	3	rosetta	On the 19th, the reporter learned from the Beijing Education Committee that according to arrangements made by the Beijing Education Committee regarding new course plans, starting from this autumn Beijing plans to offer special-topic teachings on AIDS prevention in junior and senior middle schools, including six class hours at the junior middle school stage and four class hours in senior middle school stage.	reporter 19th learned from the Beijing Municipal Education Commission, according to the Beijing Municipal Education Commission on the deployment of the new plan, Beijing plans from this year, in the middle and high school courses on AIDS prevention and education, including the school for, the senior.
XIN_CMN_20061219.0035-S1	3	agile	On the 19th, the reporter learned from the Beijing Education Committee that according to arrangements made by the Beijing Education Committee regarding new course plans, starting from this autumn Beijing plans to offer special-topic teachings on AIDS prevention in junior and senior middle schools, including six class hours at the junior middle school stage and four class hours in senior middle school stage.	The reporter learned from the Beijing Municipal Education Commission on July 19, according to the Beijing Municipal Education Commission on the deployment of the new curriculum, Beijing plans to set up AIDS prevention education in middle and high schools, junior high school six hours, high school four hours starting this autumn.
XIN_CMN_20061219.0035-S1	3	nightingale	On the 19th, the reporter learned from the Beijing Education Committee that according to arrangements made by the Beijing Education Committee regarding new course plans, starting from this autumn Beijing plans to offer special-topic teachings on AIDS prevention in junior and senior middle schools, including six class hours at the junior middle school stage and four class hours in senior middle school stage.	On 19th, this reporter learned from the Beijing Municipal Education Commission, in accordance with the new curriculum plans on the deployment of the Beijing Municipal Education Commission, the Beijing Municipal autumn this year, in junior high and high school AIDS prevention thematic education, junior high school class for six hours, four senior high school class.
XIN_CMN_20061219.0035-S1	2	rosetta	The textbook, approved by the Beijing Middle School Local Material Review Committee, is China's first local &quot;AIDS prevention&quot; material. Currently, it has already been introduced in 80% of the middle schools in Beijing.	reading this set of audited by the Beijing local materials the commission is the first time "of the prevention of local materials, is currently in Beijing of secondary schools.
XIN_CMN_20061219.0035-S1	2	agile	The textbook, approved by the Beijing Middle School Local Material Review Committee, is China's first local &quot;AIDS prevention&quot; material. Currently, it has already been introduced in 80% of the middle schools in Beijing.	This set of approved by the Beijing municipal school textbook review committee is China's first "Aids prevention" of local materials, has now entered 80% of middle school in Beijing.
XIN_CMN_20061219.0035-S1	2	nightingale	The textbook, approved by the Beijing Middle School Local Material Review Committee, is China's first local &quot;AIDS prevention&quot; material. Currently, it has already been introduced in 80% of the middle schools in Beijing.	This set of local secondary school textbooks approved by the Beijing Municipal Committee for examination of the textbook is China's first " AIDS prevention " local materials, has now entered its 80% of secondary schools in Beijing.
XIN_CMN_20061222.0149-S1	4	rosetta	This was the second bomb attack in Afghanistan that day.	This is the 2 car bomb attacks occurred on that day in Afghanistan.
XIN_CMN_20061222.0149-S1	4	agile	This was the second bomb attack in Afghanistan that day.	This is the second bomb attack in Afghanistan.
XIN_CMN_20061222.0149-S1	4	nightingale	This was the second bomb attack in Afghanistan that day.	This is the second bomb attacks occurred in Afghanistan on the same day.
XIN_CMN_20061222.0149-S1	1	rosetta	Xinhua News Agency KABUL, Dec. 22 (Reporter Zhang Haibo) Afghan government officials said on the 22nd that a roadside bomb attack incident occurred that afternoon in the southern Afghan province of Uruzgan, resulting in the deaths of five Afghan policemen.	KABUL, December 22 (Xinhua) Uruzgan province in southern Afghanistan, Afghan government officials on the 22nd day roadside bomb attacks occurred in the morning, killing five Afghan police.
XIN_CMN_20061222.0149-S1	1	agile	Xinhua News Agency KABUL, Dec. 22 (Reporter Zhang Haibo) Afghan government officials said on the 22nd that a roadside bomb attack incident occurred that afternoon in the southern Afghan province of Uruzgan, resulting in the deaths of five Afghan policemen.	Xinhua News Agency, Kabul, December 22 (Xinhua) Afghan Government officials said on the 22 nd, Thursday morning in a roadside bomb attack in the southern Afghan province of Uruzgan, which killed five Afghan police.
XIN_CMN_20061222.0149-S1	1	nightingale	Xinhua News Agency KABUL, Dec. 22 (Reporter Zhang Haibo) Afghan government officials said on the 22nd that a roadside bomb attack incident occurred that afternoon in the southern Afghan province of Uruzgan, resulting in the deaths of five Afghan policemen.	Xinhua News Agency, Kabul, December 22 (Xinhua) - Zhang Haibo) Afghan government officials on the 22nd, said that Afghanistan's southern Uruzgan Province on the morning of the same day, a roadside bomb attacks, killing five Afghan policemen were killed.
XIN_CMN_20061222.0149-S1	3	rosetta	The Taliban claimed responsibility for the attack and said that ten police officers were killed in the attack.	Taliban claimed responsibility for the attack, and 10 policemen were killed in the attack.
XIN_CMN_20061222.0149-S1	3	nightingale	The Taliban claimed responsibility for the attack and said that ten police officers were killed in the attack.	The Taliban claimed responsibility for the attack, and said that there are ten police policemen were killed in the attack.
XIN_CMN_20061222.0149-S1	5	rosetta	In the capital Kabul, a suicide attack targeting members of the Afghan parliament took place on the morning of the 22nd resulting in eight people being injured, and among them one civilian died after unsuccessful rescue efforts.	In the capital city of Kabul, the 22nd suicide attacks against members of the Argentine Congress took place in the morning, killing eight people were injured, one civilian emergency died.
XIN_CMN_20061222.0149-S1	5	agile	In the capital Kabul, a suicide attack targeting members of the Afghan parliament took place on the morning of the 22nd resulting in eight people being injured, and among them one civilian died after unsuccessful rescue efforts.	In the capital of Kabul, in the morning of 22 members of the suicide attacks, killing eight people were injured, one of them civilians died due to the rescue.
XIN_CMN_20061222.0149-S1	5	nightingale	In the capital Kabul, a suicide attack targeting members of the Afghan parliament took place on the morning of the 22nd resulting in eight people being injured, and among them one civilian died after unsuccessful rescue efforts.	In the capital city of Kabul, on the morning of the 22nd members of parliament, together in view of the suicide attacks, killing eight people were injured, one of whom civilians died in the rescue work.
CNS_CMN_20061219.0047-S1	3	rosetta	According to statistics, from January to November this year, the sales revenues of central enterprises reached 7.2984 trillion yuan, increased by 21.8% year-on-year; the realized profits reached 688.77 billion yuan, increased by 18.9% year-on-year; and the tax revenues reached 614.65 billion yuan, increased by 23.5% year-on-year.	According to statistics, between January this year, the central enterprises achieved a sales revenue of 7.2984 trillion yuan, up 21.8 percent; profits of 688.77 billion yuan, up 18.9 percent; 614.65 billion yuan, increasing taxes paid by 23.5 per cent.
CNS_CMN_20061219.0047-S1	3	agile	According to statistics, from January to November this year, the sales revenues of central enterprises reached 7.2984 trillion yuan, increased by 21.8% year-on-year; the realized profits reached 688.77 billion yuan, increased by 18.9% year-on-year; and the tax revenues reached 614.65 billion yuan, increased by 23.5% year-on-year.	According to statistics, from January to November this year, the central enterprises have realized sales of 72984 billion yuan, an increase of 21.8 percent; profits of 6887.7 billion yuan, an increase of 18.9%; 7,298,400,000,000 over 6146.5 billion yuan, an increase of 23.5 percent.
CNS_CMN_20061219.0047-S1	3	nightingale	According to statistics, from January to November this year, the sales revenues of central enterprises reached 7.2984 trillion yuan, increased by 21.8% year-on-year; the realized profits reached 688.77 billion yuan, increased by 18.9% year-on-year; and the tax revenues reached 614.65 billion yuan, increased by 23.5% year-on-year.	According to statistics, in 1st of this year, the central enterprises achieved a sales revenue of rmb 7298.4 billion yuan, an increase of 21.8% over the same period last year; realized a profit of rmb 688.77 billion yuan, an increase of 18.9% over the same period last year; the amount of taxes paid by state-owned enterprises 6146.5 billion, an increase of 23.5% over the same period last year.
CNS_CMN_20061219.0047-S1	2	agile	At the press conference, Li Rongrong gave a detailed introduction of outlooks like the progress of supervision and management of the state-owned assets as well as the status of reforms and developments in central enterprises.	At the news briefing, Li Rongrong gave a detailed briefing on the reform and development of state-owned assets supervision and management work progress and central enterprises.
CNS_CMN_20061219.0047-S1	2	nightingale	At the press conference, Li Rongrong gave a detailed introduction of outlooks like the progress of supervision and management of the state-owned assets as well as the status of reforms and developments in central enterprises.	Li Rongrong, at a press conference, gave a detailed briefing on the progress of the work and the central enterprise reform and development of the state-owned assets supervision.
CNS_CMN_20061215.0527-S1	6	rosetta	In the first half of this year, a total of twenty-three unserious environmental pollution accidents occurred in Guangdong province. Through appropriate handling by the environmental department, none of them had a significant impact.	But environmental security situation remains very serious.
CNS_CMN_20061215.0527-S1	6	agile	In the first half of this year, a total of twenty-three unserious environmental pollution accidents occurred in Guangdong province. Through appropriate handling by the environmental department, none of them had a significant impact.	In the first half of this year, a total of 23 General environmental pollution incidents occurred in Guangdong Province, through the proper disposal of the Environmental Protection Department, have a significant impact.
CNS_CMN_20061215.0527-S1	6	nightingale	In the first half of this year, a total of twenty-three unserious environmental pollution accidents occurred in Guangdong province. Through appropriate handling by the environmental department, none of them had a significant impact.	In the first half of this year, Guangdong Province realized a total of general environmental pollution accident 23, after the environmental protection departments has disposed of properly, did not have a significant impact.
CNS_CMN_20061215.0527-S1	1	rosetta	(China News Agency, Dec. 15, Guangzhou) (Fu Xin) Following last year's cadmium spill accident in the Beijiang River, the Environmental Protection Bureau of Guangdong Province found in potential environmental safety defect inspections it randomly conducted in province-wide industry that there are 18,300 petrochemical engineering enterprises in Guangdong province. Of these, seventy percent are distributed and built along rivers in the Pearl River Delta region, constituting a serious threat to drinking water safety.	China News Agency, Guangzhou, December 15th (Xinhua) last year the Beijiang River contamination incident, the Guangdong Environmental Protection Bureau of the province, Guangdong 18,300 petrochemical enterprises, of which percent of are built in the Pearl River Delta region along the river, which poses a serious threat to drinking water security.
CNS_CMN_20061215.0527-S1	1	agile	(China News Agency, Dec. 15, Guangzhou) (Fu Xin) Following last year's cadmium spill accident in the Beijiang River, the Environmental Protection Bureau of Guangdong Province found in potential environmental safety defect inspections it randomly conducted in province-wide industry that there are 18,300 petrochemical engineering enterprises in Guangdong province. Of these, seventy percent are distributed and built along rivers in the Pearl River Delta region, constituting a serious threat to drinking water safety.	Guangzhou, december 15 (xinhua) last year after cadmium pollution accidents, the Guangdong Provincial Environmental Protection Bureau of the province's industrial safety hazards to the environment, the investigation found that 30,000 petrochemical enterprises, seven of which are built in the Pearl River Delta region of Guangdong Province, posing a serious threat to the safety of drinking water.
CNS_CMN_20061215.0527-S1	1	nightingale	(China News Agency, Dec. 15, Guangzhou) (Fu Xin) Following last year's cadmium spill accident in the Beijiang River, the Environmental Protection Bureau of Guangdong Province found in potential environmental safety defect inspections it randomly conducted in province-wide industry that there are 18,300 petrochemical engineering enterprises in Guangdong province. Of these, seventy percent are distributed and built along rivers in the Pearl River Delta region, constituting a serious threat to drinking water safety.	GUANGZHOU, December 15 (Xinhua) - The letter) last year after the Beijiang cadmium pollution accidents, the Guangdong Provincial Environmental Protection Bureau of the industrial environment hidden safety investigation found in Guangdong Province, 18300 petrochemical enterprises, of which 70% in the Pearl River Delta region built along the river. Poses a serious threat to the safety of drinking water sources.
CNS_CMN_20061215.0527-S1	3	rosetta	These hidden environmental dangers, if they are not properly managed, will surely seriously threaten environmental safety.	These environmental dangers, if not properly managed, will be a serious threat to the security environment.
CNS_CMN_20061215.0527-S1	3	agile	These hidden environmental dangers, if they are not properly managed, will surely seriously threaten environmental safety.	If these environmental hazards, poor management, will pose a serious threat to the security of the environment.
CNS_CMN_20061215.0527-S1	3	nightingale	These hidden environmental dangers, if they are not properly managed, will surely seriously threaten environmental safety.	These environmental hidden dangers mismanagement, if poor management, it will seriously threaten the safety of the environment.
CNS_CMN_20061215.0527-S1	7	agile	But the environmental safety situation is still extremely severe.	However, the security situation is still very grim.
CNS_CMN_20061215.0527-S1	7	nightingale	But the environmental safety situation is still extremely severe.	But environmental security situation is still very grim.
CNS_CMN_20061215.0527-S1	2	rosetta	In addition, there are six thousand enterprises, each discharges more than 100 tons of dangerous waste annually, and there are fifteen thousand radioactive sources.	At the same time, with more than 100 tons of dangerous waste emissions of corporate 6000 15,000 pieces, radioactive sources.
CNS_CMN_20061215.0527-S1	2	agile	In addition, there are six thousand enterprises, each discharges more than 100 tons of dangerous waste annually, and there are fifteen thousand radioactive sources.	At the same time, there are more than 100 tons of hazardous waste discharge over 6,000 enterprises, of radioactive sources.
CNS_CMN_20061215.0527-S1	2	nightingale	In addition, there are six thousand enterprises, each discharges more than 100 tons of dangerous waste annually, and there are fifteen thousand radioactive sources.	At the same time, there are more than 100 tons of hazardous waste discharged by enterprises reached 6000, more than 15000 radioactive sources.
CNS_CMN_20061215.0527-S1	5	rosetta	Last year, a total of thirty-two cases of pollution accidents occurred province-wide, including the Beijiang River cadmium spill accident, which was the largest pollution accident in the environmental history of Guangdong since the founding of the nation.	throughout the province last year, a total of 32 cases of pollution accidents, contamination of the Beijiang River in Guangdong since the founding of the accident in the history of the biggest pollution incident.
CNS_CMN_20061215.0527-S1	5	agile	Last year, a total of thirty-two cases of pollution accidents occurred province-wide, including the Beijiang River cadmium spill accident, which was the largest pollution accident in the environmental history of Guangdong since the founding of the nation.	A total of 32 cases, including cadmium pollution incidents of pollution incidents last year, the province is the largest since the founding of the People's Republic of China in the history of the Guangdong environmental pollution incidents.
CNS_CMN_20061215.0527-S1	5	nightingale	Last year, a total of thirty-two cases of pollution accidents occurred province-wide, including the Beijiang River cadmium spill accident, which was the largest pollution accident in the environmental history of Guangdong since the founding of the nation.	Last year the province pollution accidents, a total of 32 cases, of which the Beijiang cadmium pollution accidents since the founding of the People's Republic of China is the largest in the history of the Guangdong Environmental pollution incidents.
XIN_CMN_20061220.0200-S1	3	rosetta	In his opinion, many banks in Ukraine have been on the verge of bankruptcy in recent years. As a result, fiscal revenues circulating outside banks continue to increase, becoming one of the root causes of corruption.	He said that in recent years, many domestic banks are on the brink of bankruptcy, lead bank for growing amount of financial resources, has become one of the root causes of corruption.
XIN_CMN_20061220.0200-S1	3	agile	In his opinion, many banks in Ukraine have been on the verge of bankruptcy in recent years. As a result, fiscal revenues circulating outside banks continue to increase, becoming one of the root causes of corruption.	He called on law enforcement and supervision departments to strengthen supervision over the financial sector and the protection of small and medium-sized enterprises (SMEs).
XIN_CMN_20061220.0200-S1	3	nightingale	In his opinion, many banks in Ukraine have been on the verge of bankruptcy in recent years. As a result, fiscal revenues circulating outside banks continue to increase, becoming one of the root causes of corruption.	He believes that, in recent years, the many domestic banks are on the verge of bankruptcy, resulting in banks outside the cycle of fiscal funds amounting to grow and become one of the root causes of corruption.
XIN_CMN_20061220.0200-S1	7	rosetta	The issue of corruption has been a persistent problem for many years in Ukrainian society, causing great dissatisfaction among the vast majority of people.	The corruption issue is a persistent disease on Ukrainian society for many years, has aroused strong resentment among the broad masses of the people.
XIN_CMN_20061220.0200-S1	7	agile	The issue of corruption has been a persistent problem for many years in Ukrainian society, causing great dissatisfaction among the vast majority of people.	The corruption issue is Ukraine over the years, which has aroused strong resentment among the broad masses of the people.
XIN_CMN_20061220.0200-S1	7	nightingale	The issue of corruption has been a persistent problem for many years in Ukrainian society, causing great dissatisfaction among the vast majority of people.	The corruption issue is intractable Ukrainian society over the years, and this has aroused strong resentment among the broad masses of the people.
XIN_CMN_20061220.0200-S1	2	rosetta	According to a report by the National News Agency of Ukraine, Yushchenko said in his speech at the rally that Ukraine is currently facing a very grim situation in combating corruption, which is especially demonstrated in the financial sector.	According to Ukrainian national news agency reported, Yushchenko said in his speech at the meeting, Ukraine's current anti-corruption situation is extremely grim, especially in the economic field.
XIN_CMN_20061220.0200-S1	2	agile	According to a report by the National News Agency of Ukraine, Yushchenko said in his speech at the rally that Ukraine is currently facing a very grim situation in combating corruption, which is especially demonstrated in the financial sector.	According to the Ukrainian national news agency reported, Yushchenko said in a speech at the meeting that the current anti-corruption situation is very serious, especially in the economic field.
XIN_CMN_20061220.0200-S1	2	nightingale	According to a report by the National News Agency of Ukraine, Yushchenko said in his speech at the rally that Ukraine is currently facing a very grim situation in combating corruption, which is especially demonstrated in the financial sector.	According to the Ukrainian national Yonhap News Agency, Yushchenko in his speech at the meeting, pointed out that Ukraine of the current anti-corruption situation is very grim, especially in the economic field.
XIN_CMN_20061220.0200-S1	8	rosetta	According to reports by the Ukrainian media, the corruption of officials at various levels will cause a loss as big as 1.8 billion US dollars in Ukraine's fiscal revenues in 2006.	According to the report, officials at various levels of corruption act would enable Ukraine to the year 2006, the financial losses of up to $1.8 billion.
XIN_CMN_20061220.0200-S1	8	agile	According to reports by the Ukrainian media, the corruption of officials at various levels will cause a loss as big as 1.8 billion US dollars in Ukraine's fiscal revenues in 2006.	According to media reports, the corruption of officials at all levels will enable Ukraine in 2006 financial losses as high as $1.8 billion US dollars.
XIN_CMN_20061220.0200-S1	8	nightingale	According to reports by the Ukrainian media, the corruption of officials at various levels will cause a loss as big as 1.8 billion US dollars in Ukraine's fiscal revenues in 2006.	According to the media reports, officials at various levels of the acts of corruption will enable Ukraine 2006 annual financial losses of as high as US $1.8 billion %.
XIN_CMN_20061220.0200-S1	1	rosetta	Xinhua News Agency, Kiev, Dec. 20 (Correspondent Chen Chang) At a Police Day rally held in Kiev on the 20th, Ukrainian President Yushchenko urged to step up the crackdown on corruption in financial sectors so as to ensure the national economic security.	KIEV, December 20th (Xinhua) Ukrainian president Viktor Yushchenko 20th in the rally to be held in Kiev called for increased economic field of anti-corruption efforts in order to ensure the economic security of the country.
XIN_CMN_20061220.0200-S1	1	nightingale	Xinhua News Agency, Kiev, Dec. 20 (Correspondent Chen Chang) At a Police Day rally held in Kiev on the 20th, Ukrainian President Yushchenko urged to step up the crackdown on corruption in financial sectors so as to ensure the national economic security.	KIEV, December 20 (Xinhua) - Chang Ukrainian President Yushchenko police officers at the day of the to be held in Kiev called for intensifying the fighting corruption in the economic field, in order to ensure the country's economic security.
